"Codice Regione";"Anno";"Codice Azienda";"Codice struttura";"Denominazione struttura";"Codice Comune";"Indirizzo";"CAP";"Prefisso";"Telefono";"Tipo struttura";"Tipo rapporto con il S.S.N.";"Codice struttura di ricovero";"Titolare della convenzione";"Anno apertura";"Mese apertura";"Anno chiusura";"Mese chiusura";"Mesi di funzionamento";"Descrizione tipo assistenza erogata";"Flag Stato STS11";"Flag Stato STS11";"Apparecchiature tecnico biomediche"
"100";"2013";"202";"083701";"CAST Assisi onlus Persone dipendenti da Sostanze d'abuso con figli minori";"054051";"Località Strettura Via Flaminia 16/A";"06049";"0743";"54411";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083601";"CAST Assisi onlus Persone dipendenti da Sostanze d'abuso con figli minori";"054051";"Località Palazzaccio di Strettura 1/A";"06049";"0743";"54411";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083501";"CAST Assisi onlus Persone dipendenti da Sostanze d'abuso con figli minori";"054051";"Località Strettura Condominio Vantaggi snc";"06049";"0743";"54411";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083402";"CAST Assisi onlus Persone dipendenti da Sostanze d'abuso con figli minori";"054051";"Località Strettura Via Flaminia 58";"06049";"0743";"54411";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083401";"CAST Assisi onlus Comunità Terapeutica";"054051";"Località Palazzaccio di Strettura Via Flaminia 57 ¿ 58 ¿ 59";"06049";"0743";"54411";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083301";"CAST Assisi onlus Comunità Terapeutica";"054051";"Località Madonna di Baiano Via Acquasparta 20";"06049";"0743";"539561";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083201";"Comunità Terapeutica per tossicodipendenti con comorbilità psichiatrica Santa Maria Grazie";"054051";"Loc. Fabbreria, 2 Cortaccione";"06049";"0743";"225610";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1998";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083102";"Centro Osservazione Diagnosi Time Out";"054051";"Loc. Terraia";"06049";"0743";"260809";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1998";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"083101";"Ce.I.S. Centro di Solidarietà don Guerrino Rota";"054051";"Loc. Terraia";"06049";"0743";"261058";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1987";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"082702";"OAMI Casa S. Antonio Abate struttura semiresidenziale disabili";"054051";"San Giovanni di Baiano Via dell'Artificiere, 6";"06049";"0743";"539986";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"2001";"09";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"082701";"OAMI Casa S. Antonio Abate struttura residenziale disabili";"054051";"San Giovanni di Baiano Via dell'Artificiere, 6";"06049";"0743";"539986";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2001";"09";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"082601";"RESIDENZA PROTETTA 'IL CERCHIO'";"054051";"VIA P. FALCHI";"06049";"0743";"43406";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2004";"08";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"082301";"ISTITUTO DON BONILLI";"054051";"VIA MONTEPINCIO 68";"06049";"0743";"223264";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1967";"08";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"082301";"ISTITUTO DON BONILLI";"054051";"VIA MONTEPINCIO 68";"06049";"0743";"223264";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1967";"08";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"082201";"PENSIONATO NAZZARENO";"054051";"VIA INTERNA DELLE MURA 23";"06049";"0743";"221125";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1981";"11";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"082101";"PENSIONATO CASA MARINI";"054051";"Via Vittori, 7";"06049";"0743";"49600";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1992";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"082001";"RESIDENZA PROTETTA VILLA SILVANA";"054051";"Località Molinaccio, 25";"06049";"327";"1821333";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1992";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"081802";"COMUNITA` ROCCA DEI PERUGINI";"054051";"VIA PORTA FUGA 4";"06049";"0743";"40077";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2001";"08";"2013";"06";"6";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"081801";"COMUNITA` ROCCA DEI PERUGINI";"054051";"Via Enrico Mattei, 72";"06049";"0743";"40077";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2001";"08";"2013";"06";"6";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"081602";"Residenza Sanitaria Assistita SAN PAOLO";"054051";"Via Loreto, 1";"06049";"0743";"210483";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2007";"04";"2013";"11";"10";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"081601";"Residenza Protetta SAN PAOLO";"054051";"FRAZ. TERRAIA";"06049";"0743";"210564";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1999";"07";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"081501";"Comunità Terapeutica Riabilitativa VILLA ELZA";"054051";"VIA DELLE TERME 3";"06049";"0743";"44266";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1999";"07";"2013";"09";"9";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"081301";"POLIAMBULATORIO EXTRA OSPEDALIERO SPOLETO";"054051";"Via Loreto 3";"06049";"0743";"2101";"AMBULATORIO E LABORATORIO                         ";"1";"100805";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"081201";"SERVIZIO MEDICINA DELLO SPORT";"054051";"PIAZZA D`ARMI";"06049";"0743";"210316";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1981";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"202";"081102";"UNITA`  DI CONVIVENZA 2/B";"054051";"VIALE MARCONI 102";"06049";"0743";"48480";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"1979";"09";"2013";"01";"1";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"081101";"UNITA` DI CONVIVENZA 2";"054051";"VIA MARCONI 102";"06049";"0743";"48480";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1979";"09";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"081002";"Comunità Terapeutico Riabilitativa di Tipo 2 (trattamento estensivo)";"054051";"Frazione Morro Località San Nicolò Via Enrico Mattei, 72 Piano 1";"06049";"0743";"10077";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2013";"07";"    ";"  ";"6";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"081002";"Comunità Terapeutico Riabilitativa di Tipo 2 (trattamento estensivo)";"054051";"Frazione Morro Località San Nicolò Via Enrico Mattei, 72 Piano 1";"06049";"0743";"10077";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2013";"07";"    ";"  ";"6";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"081001";"Comunità Terapeutico Riabilitativa di Tipo 2 (trattamento intensivo)";"054051";"Frazione Morro Località San Nicolò Via Enrico Mattei, 72 Piano T";"06049";"0743";"40337";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2013";"09";"    ";"  ";"4";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"081001";"Comunità Terapeutico Riabilitativa di Tipo 2 (trattamento intensivo)";"054051";"Frazione Morro Località San Nicolò Via Enrico Mattei, 72 Piano T";"06049";"0743";"40337";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2013";"09";"    ";"  ";"4";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"080901";"CENTRO SALUTE MENTALE SPOLETO";"054051";"VIA MANNA";"06049";"0743";"210712";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1970";"09";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"080901";"CENTRO SALUTE MENTALE SPOLETO";"054051";"VIA MANNA";"06049";"0743";"210712";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1970";"09";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080801";"Comunità Terapeutico Riabilitativa di Tipo 1";"054051";"Via Benedetto Croce, 29";"06049";"0743";"44266";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2013";"10";"    ";"  ";"3";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"080801";"Comunità Terapeutico Riabilitativa di Tipo 1";"054051";"Via Benedetto Croce, 29";"06049";"0743";"44266";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2013";"10";"    ";"  ";"3";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"080602";"CENTRO ACCOGLIENZA DIURNO Young People";"054051";"VIA AMADIO";"06049";"0743";"47744";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2001";"05";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"080602";"CENTRO ACCOGLIENZA DIURNO Young People";"054051";"VIA AMADIO";"06049";"0743";"47744";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2001";"05";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"080601";"CENTRO ACCOGLIENZA DIURNO Bim Bum Bam";"054051";"VIA AMADIO";"06049";"0743";"47744";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2001";"05";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"080601";"CENTRO ACCOGLIENZA DIURNO Bim Bum Bam";"054051";"VIA AMADIO";"06049";"0743";"47744";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2001";"05";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"080402";"Alcologia Spoleto";"054051";"Piazza Dante Perilli";"06043";"0743";"210252";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2004";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"080402";"Alcologia Spoleto";"054051";"Piazza Dante Perilli";"06043";"0743";"210252";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2004";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"080402";"Alcologia Spoleto";"054051";"Piazza Dante Perilli";"06043";"0743";"210252";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2004";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080401";"Servizio SERT";"054051";"Piazza Dante Perilli";"06049";"0743";"210377";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1989";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"080401";"Servizio SERT";"054051";"Piazza Dante Perilli";"06049";"0743";"210377";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1989";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080301";"Centro di Salute 2 San Giacomo";"054051";"Frazione San Giacomo";"06049";"0743";"274073";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1980";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";" "
"100";"2013";"202";"080301";"Centro di Salute 2 San Giacomo";"054051";"Frazione San Giacomo";"06049";"0743";"274073";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1980";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080202";"Centro di Salute 2 Consultorio Via Manna (ex Via Marconi)";"054051";"VIA MANNA";"06049";"0743";"210701";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2001";"06";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";"X"
"100";"2013";"202";"080201";"Centro di Salute 1 Spoleto";"054051";"Piazza Dante Perilli";"06049";"0743";"210506";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2001";"06";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080105";"Residenza Sanitaria Assistita San Paolo Terraja";"054051";"Via Loreto, 1";"06049";"0743";"210483";"STRUTTURA RESIDENZIALE                            ";"1";"100805";" ";"2013";"11";"    ";"  ";"2";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"080104";"CENTRO DISTURBI SVILUPPO";"054051";"VIA VALADIER";"06049";"0743";"210412";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"100805";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080103";"Audiologia Foniatria e ORL Territoriale";"054051";"Via Loreto 3";"06049";"0743";"2101";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2007";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080102";"CENTRO RIABILITAZIONE SPOLETO";"054051";"Via Loreto 3";"06049";"0743";"210590";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"100805";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"080101";"PRESIDIO OSPEDALIERO DI SPOLETO";"054051";"VIA LORETO 3";"06049";"0743";"210307";"AMBULATORIO E LABORATORIO                         ";"1";"100805";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"202";"080101";"PRESIDIO OSPEDALIERO DI SPOLETO";"054051";"VIA LORETO 3";"06049";"0743";"210307";"AMBULATORIO E LABORATORIO                         ";"1";"100805";" ";"1996";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"202";"080101";"PRESIDIO OSPEDALIERO DI SPOLETO";"054051";"VIA LORETO 3";"06049";"0743";"210307";"AMBULATORIO E LABORATORIO                         ";"1";"100805";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"079925";"ISTITUTO VERALLI CORTESI";"054052";"V.LE TIBERINA, 11";"06059";"075";"8942362";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1997";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"079922";"'LAB ' S.N.C.";"054052";"VIA DEL BROGLINO 16/C";"06059";"075";"8942414";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2003";"08";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"201";"070612";"SREE TODI";"054052";"VIA G. MATTEOTTI, 123";"06059";"075";"8858535";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2012";"04";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"070312";"CONSULTORIO TODI";"054052";"VIA G. MATTEOTTI, 123";"06059";"075";"8858209";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2012";"04";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"070311";"POLIAMBULATORIO TODI";"054052";"VIA G. MATTEOTTI, 123";"06059";"075";"8858244";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2012";"04";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"070309";"Centro diurno ambulatoriale IL NIDO DELLE RONDINI";"054052";"VIA G. MATTEOTTI, 123";"06055";"075";"8858324";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2013";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"070307";"CENTRO DIURNO IL NIDO DELLE RONDINI";"054052";"VIA G. MATTEOTTI, 123";"06059";"075";"8858320";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2012";"07";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"070305";"AMBULATORIO D.C.A.";"054052";"VIA CESIA, 65";"06059";"075";"8943302";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2006";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"070304";"CENTRO RESIDENZIALE D.C.A.";"054052";"VIA CESIA, 6";"06059";"075";"8942577";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2003";"05";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"070303";"CENTRO SEMIRESIDENZIALE D.C.A.";"054052";"VIA CESIA, 6";"06059";"075";"8949577";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2003";"05";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"070004";"R.S.A. Pantalla";"054052";"Strada del Buda, fraz. Pantalla";"06059";"075";"8880853";"STRUTTURA RESIDENZIALE                            ";"1";"100803";" ";"2013";"05";"    ";"  ";"8";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"070001";"STABILIMENTO OSPEDALIERO MEDIA VALLE DEL TEVERE";"054052";"Via Buda - Pantalla";"06050";"075";"8880611";"AMBULATORIO E LABORATORIO                         ";"1";"100803";" ";"2011";"06";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"201";"070001";"STABILIMENTO OSPEDALIERO MEDIA VALLE DEL TEVERE";"054052";"Via Buda - Pantalla";"06050";"075";"8880611";"AMBULATORIO E LABORATORIO                         ";"1";"100803";" ";"2011";"06";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"201";"070001";"STABILIMENTO OSPEDALIERO MEDIA VALLE DEL TEVERE";"054052";"Via Buda - Pantalla";"06050";"075";"8880611";"AMBULATORIO E LABORATORIO                         ";"1";"100803";" ";"2011";"06";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"030302";"CONSULTORIO TORGIANO";"054053";"VIA P.UMBERTO 96";"06089";"075";"9880063";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"030301";"POLIAMBULATORIO TORGIANO";"054053";"VIA PRINCIPE UMBERTO, 96";"06089";"075";"9880063";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"054102";"CSRE Istituto Monsignor Bonilli Trevi";"054054";"Piazza Bonilli Località Lacrime, 4";"06039";"0742";"78232";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"2013";"10";"    ";"  ";"3";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"054102";"CSRE Istituto Monsignor Bonilli Trevi";"054054";"Piazza Bonilli Località Lacrime, 4";"06039";"0742";"78232";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"2013";"10";"    ";"  ";"3";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"054101";"Istituto Monsignor Bonilli Trevi";"054054";"Piazza Bonilli Località Lacrime, 4";"06039";"0742";"78232";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1935";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"053701";"Residenza Protetta 'Carlo Amici'";"054054";"PIAZZA PIERMARINI";"06039";"0742";"78791";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2007";"08";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"051601";"STABILIMENTO DI TREVI";"054054";"VIA GARIBALDI";"06039";"0742";"339810";"AMBULATORIO E LABORATORIO                         ";"1";"100809";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"202";"051302";"CONSULTORIO C.D.S. TREVI";"054054";"Piazza Garibaldi, 5";"06039";"0742";"339852";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"202";"051301";"Centro di Salute Trevi";"054054";"Piazza Garibaldi, 5";"06039";"0742";"339852";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"012110";"COMUNITA' TERAPEUTICA TORRE CERTALDA";"054056";"LOCALITA' PIAN DEL CORSO - SAN BENEDETTO - TORRE CERTALDA";"06019";"075";"9413871";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"012103";"GRUPPO APPARTAMENTO";"054056";"VIA DEI PATRIOTI 38";"06019";"075";"9417585";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2005";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"012102";"UNITA' DI CONVIVENZA - ASAD";"054056";"VIA GAGARIN N. 12";"06019";"075";"9420252";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2005";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"012101";"CAD UMBERTIDE - LA GINESTRA";"054056";"VIA PATRIOTI, 36";"06019";"075";"9412424";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1993";"10";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"011803";"CENTRO SOCIO RIABILITATIVO DISABILI MINORI  II°";"054056";"Via dei Patrioti, 13";"06019";"075";"85091";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2011";"10";"    ";"  ";"11";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"201";"011801";"CENTRO DI SALUTE UMBERTIDE";"054056";"VIA LARGO CIMABUE 2";"06019";"075";"9425111";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";"X"
"100";"2013";"201";"011801";"CENTRO DI SALUTE UMBERTIDE";"054056";"VIA LARGO CIMABUE 2";"06019";"075";"9425111";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"011501";"' ARCOBALENO'";"054056";"P.ZZA C. MARX";"06019";"075";"9420261";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1997";"01";"    ";"  ";"11";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"201";"010703";"CENTRO DIURNO ALZHEIMER 'IL ROSETO'";"054056";"VIA DEI PATRIOTI, 13";"06019";"342";"1738606";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2011";"04";"    ";"  ";"11";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"010702";"I.I. R.R. BE G. BALDUCCI";"054056";"VIA DEI PATRIOTI N. 13";"06019";"075";"9417808";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2004";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"010201";"POLIAMBULATORIO OSPEDALE UMBERTIDE";"054056";"VIA CAMILLO BENSO CAVOUR, 40";"06019";"075";"9415944";"AMBULATORIO E LABORATORIO                         ";"1";"100801";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";" "
"100";"2013";"201";"010201";"POLIAMBULATORIO OSPEDALE UMBERTIDE";"054056";"VIA CAMILLO BENSO CAVOUR, 40";"06019";"075";"9415944";"AMBULATORIO E LABORATORIO                         ";"1";"100801";" ";"1997";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
